area_name,area_code,year,alcohol_admissions,health_board
Glenrothes Pitteuchar,S02001805,2016,606.93,Fife
Glenrothes Woodside,S02001806,2016,378.73,Fife
Glenrothes Balgeddie & Town Park,S02001807,2016,173.39,Fife
Glenrothes Collydean,S02001808,2016,1184.86,Fife
Glenrothes Cadham & Pitcoudie,S02001809,2016,1235.93,Fife
Glenrothes Balfarg Pitcairn & Coul,S02001810,2016,738.27,Fife
Markinch & Star,S02001811,2016,405.67,Fife
Windygates & Coaltown,S02001812,2016,655.19,Fife
"Buckhaven, Denbeath & Muiredge",S02001813,2016,1427.29,Fife
Methil Methilhill,S02001814,2016,1058.89,Fife
Methil West,S02001815,2016,1439.3,Fife
Methil East,S02001816,2016,1126.91,Fife
Leven East,S02001817,2016,1157.86,Fife
Leven West,S02001818,2016,306.85,Fife
Leven North,S02001819,2016,483.37,Fife
Largo,S02001820,2016,325.37,Fife
Kennoway & Bonnybank,S02001821,2016,350.34,Fife
Kettle & Ladybank,S02001822,2016,496.05,Fife
Falkland & Freuchie,S02001823,2016,478.87,Fife
Auchtermuchty & Gateside,S02001824,2016,454.85,Fife
Newburgh,S02001825,2016,503.64,Fife
Cupar West & Springfield,S02001826,2016,184.98,Fife
Cupar Central,S02001827,2016,568.77,Fife
Cupar East,S02001828,2016,311.85,Fife
Dairsie Ceres & Dunino,S02001829,2016,372.44,Fife
Elie Colinsburgh & Largoward,S02001830,2016,211,Fife
St Monans & Pittenweem,S02001831,2016,418.36,Fife
Anstruther,S02001832,2016,436.41,Fife
Crail & Boarhills,S02001833,2016,57.69,Fife
St Andrews South East,S02001834,2016,267.06,Fife
St Andrews Central,S02001835,2016,457.1,Fife
St Andrews South West,S02001836,2016,69.6,Fife
St Andrews North & Strathkinness,S02001837,2016,144.51,Fife
Leuchars & Guardbridge,S02001838,2016,137.3,Fife
Balmullo & Gauldry,S02001839,2016,102.86,Fife
Tayport,S02001840,2016,417.14,Fife
Newport & Wormit,S02001841,2016,213.14,Fife
Darnley East,S02001842,2016,704.09,Greater Glasgow and Clyde
Darnley North,S02001843,2016,1061.83,Greater Glasgow and Clyde
Darnley West,S02001844,2016,549.41,Greater Glasgow and Clyde
Nitshill,S02001845,2016,2082.72,Greater Glasgow and Clyde
Crookston South,S02001846,2016,1408.18,Greater Glasgow and Clyde
Crookston North,S02001847,2016,891.54,Greater Glasgow and Clyde
Pollok South & West,S02001848,2016,440.94,Greater Glasgow and Clyde
Pollok North & East,S02001849,2016,1435.72,Greater Glasgow and Clyde
Cardonald South & East,S02001850,2016,1459.8,Greater Glasgow and Clyde
Cardonald North,S02001851,2016,1505.32,Greater Glasgow and Clyde
Cardonald West & Central,S02001852,2016,1022.6,Greater Glasgow and Clyde
Penilee,S02001853,2016,1488.19,Greater Glasgow and Clyde
Hillington,S02001854,2016,1146.12,Greater Glasgow and Clyde
Drumoyne & Shieldhall,S02001855,2016,1940.48,Greater Glasgow and Clyde
Govan & Linthouse,S02001856,2016,2624.68,Greater Glasgow and Clyde
Craigton,S02001857,2016,2029.06,Greater Glasgow and Clyde
Mosspark,S02001858,2016,1003.45,Greater Glasgow and Clyde
Ibrox,S02001859,2016,2769.29,Greater Glasgow and Clyde
Ibrox East & Cessnock,S02001860,2016,2034.11,Greater Glasgow and Clyde
Kinning Park & Festival Park,S02001861,2016,1050.76,Greater Glasgow and Clyde
Kingston West & Dumbreck,S02001862,2016,1985.93,Greater Glasgow and Clyde
Pollokshields West,S02001863,2016,453.64,Greater Glasgow and Clyde
Pollokshields East,S02001864,2016,711.73,Greater Glasgow and Clyde
Govanhill West,S02001865,2016,1704.17,Greater Glasgow and Clyde
Govanhill East & Aikenhead,S02001866,2016,1871.81,Greater Glasgow and Clyde
Battlefield,S02001867,2016,893.5,Greater Glasgow and Clyde
Strathbungo,S02001868,2016,1154.15,Greater Glasgow and Clyde
Maxwell Park,S02001869,2016,202.49,Greater Glasgow and Clyde
Shawlands West,S02001870,2016,559.36,Greater Glasgow and Clyde
Shawlands East,S02001871,2016,544.74,Greater Glasgow and Clyde
Langside,S02001872,2016,557.47,Greater Glasgow and Clyde
Pollokshaws,S02001873,2016,1539.37,Greater Glasgow and Clyde
Carnwadric West,S02001874,2016,1331.43,Greater Glasgow and Clyde
Carnwadric East,S02001875,2016,686.55,Greater Glasgow and Clyde
Newlands,S02001876,2016,787.82,Greater Glasgow and Clyde
Merrylee & Millbrae,S02001877,2016,622.21,Greater Glasgow and Clyde
Muirend & Old Cathcart,S02001878,2016,553.2,Greater Glasgow and Clyde
Carmunnock North,S02001879,2016,220.22,Greater Glasgow and Clyde
Carmunnock South,S02001880,2016,1001.7,Greater Glasgow and Clyde
Glenwood South,S02001881,2016,1419.99,Greater Glasgow and Clyde
Glenwood North,S02001882,2016,3520.12,Greater Glasgow and Clyde
Castlemilk,S02001883,2016,1174.26,Greater Glasgow and Clyde
Kingspark South,S02001884,2016,626.16,Greater Glasgow and Clyde
Kingspark North,S02001885,2016,626.82,Greater Glasgow and Clyde
Cathcart,S02001886,2016,1065.73,Greater Glasgow and Clyde
Mount Florida,S02001887,2016,922.74,Greater Glasgow and Clyde
Toryglen & Oatlands,S02001888,2016,1218.45,Greater Glasgow and Clyde
Gorbals & Hutchesontown,S02001889,2016,1694.38,Greater Glasgow and Clyde
Laurieston & Tradeston,S02001890,2016,2345.5,Greater Glasgow and Clyde
Calton & Gallowgate,S02001891,2016,2266.6,Greater Glasgow and Clyde
Bridgeton,S02001892,2016,1981.82,Greater Glasgow and Clyde
Dalmarnock,S02001893,2016,1798.01,Greater Glasgow and Clyde
Parkhead West & Barrowfield,S02001894,2016,4182.95,Greater Glasgow and Clyde
Parkhead East & Braidfauld North,S02001895,2016,2055.92,Greater Glasgow and Clyde
Braidfauld,S02001896,2016,1991.77,Greater Glasgow and Clyde
Shettleston South,S02001897,2016,864.79,Greater Glasgow and Clyde
Carmyle & Mount Vernon South,S02001898,2016,1024.97,Greater Glasgow and Clyde
Mount Vernon North & Sandyhills,S02001899,2016,482.21,Greater Glasgow and Clyde
Baillieston West,S02001900,2016,1018.32,Greater Glasgow and Clyde
Baillieston East,S02001901,2016,667.74,Greater Glasgow and Clyde
Garrowhill West,S02001902,2016,577.07,Greater Glasgow and Clyde
Garrowhill East & Swinton,S02001903,2016,542.49,Greater Glasgow and Clyde
Easterhouse East,S02001904,2016,995.53,Greater Glasgow and Clyde
Central Easterhouse,S02001905,2016,2222.33,Greater Glasgow and Clyde
"Garthamlock, Auchinlea & Gartloch",S02001906,2016,736.04,Greater Glasgow and Clyde
North Barlanark & Easterhouse South,S02001907,2016,2097.9,Greater Glasgow and Clyde
Barlanark,S02001908,2016,1735.73,Greater Glasgow and Clyde
Greenfield,S02001909,2016,1157.43,Greater Glasgow and Clyde
Shettleston North,S02001910,2016,2704.69,Greater Glasgow and Clyde
Tollcross-Glasgow City,S02001911,2016,1870.06,Greater Glasgow and Clyde
Old Shettleston & Parkhead North,S02001912,2016,1993.69,Greater Glasgow and Clyde
Carntyne,S02001913,2016,2132.76,Greater Glasgow and Clyde
"Cranhill, Lightburn & Queenslie South",S02001914,2016,2009.12,Greater Glasgow and Clyde
Craigend & Ruchazie,S02001915,2016,1430.37,Greater Glasgow and Clyde
Riddrie & Hogganfield,S02001916,2016,886,Greater Glasgow and Clyde
Blackhill & Barmulloch East,S02001917,2016,1131.4,Greater Glasgow and Clyde
Robroyston & Millerston,S02001918,2016,184.22,Greater Glasgow and Clyde
Balornock,S02001919,2016,1054.23,Greater Glasgow and Clyde
Barmulloch,S02001920,2016,1926.85,Greater Glasgow and Clyde
Petershill,S02001921,2016,2100.11,Greater Glasgow and Clyde
Springburn,S02001922,2016,1896.4,Greater Glasgow and Clyde
Springburn East & Cowlairs,S02001923,2016,1850.52,Greater Glasgow and Clyde
Cowlairs & Port Dundas,S02001924,2016,1793.79,Greater Glasgow and Clyde
Sighthill,S02001925,2016,489.51,Greater Glasgow and Clyde
"Roystonhill, Blochairn, & Provanmill",S02001926,2016,2017.17,Greater Glasgow and Clyde
Dennistoun North,S02001927,2016,757.67,Greater Glasgow and Clyde
Alexandra Parade,S02001928,2016,1793,Greater Glasgow and Clyde
Carntyne West & Haghill,S02001929,2016,2437.9,Greater Glasgow and Clyde
Dennistoun,S02001930,2016,1829.85,Greater Glasgow and Clyde
Gallowgate North & Bellgrove,S02001931,2016,2219.54,Greater Glasgow and Clyde
City Centre East-Glasgow City,S02001932,2016,1998.37,Greater Glasgow and Clyde
City Centre West-Glasgow City,S02001933,2016,2780.55,Greater Glasgow and Clyde
City Centre South,S02001934,2016,1552.74,Greater Glasgow and Clyde
Anderston,S02001935,2016,1338.41,Greater Glasgow and Clyde
Finnieston & Kelvinhaugh,S02001936,2016,1729.69,Greater Glasgow and Clyde
Woodlands,S02001937,2016,306.56,Greater Glasgow and Clyde
Woodside-Glasgow City,S02001938,2016,1667.44,Greater Glasgow and Clyde
Firhill,S02001939,2016,1685.12,Greater Glasgow and Clyde
Keppochhill,S02001940,2016,2608.87,Greater Glasgow and Clyde
Ruchill,S02001941,2016,1443.1,Greater Glasgow and Clyde
Possil Park,S02001942,2016,2672.41,Greater Glasgow and Clyde
Milton West,S02001943,2016,1368.67,Greater Glasgow and Clyde
Milton East,S02001944,2016,2266.29,Greater Glasgow and Clyde
Summerston Central & West,S02001945,2016,764.13,Greater Glasgow and Clyde
Summerston North,S02001946,2016,1111.28,Greater Glasgow and Clyde
Maryhill East,S02001947,2016,2080.17,Greater Glasgow and Clyde
Maryhill West,S02001948,2016,2897.14,Greater Glasgow and Clyde
Wyndford,S02001949,2016,2435.39,Greater Glasgow and Clyde
Kelvindale,S02001950,2016,207.38,Greater Glasgow and Clyde
North Kelvin,S02001951,2016,573.96,Greater Glasgow and Clyde
Kelvingrove & University,S02001952,2016,692.52,Greater Glasgow and Clyde
Hillhead-Glasgow City,S02001953,2016,2724,Greater Glasgow and Clyde
Glasgow Harbour & Partick South,S02001954,2016,975.73,Greater Glasgow and Clyde
Partick,S02001955,2016,1347.71,Greater Glasgow and Clyde
Partickhill & Hyndland,S02001956,2016,369.62,Greater Glasgow and Clyde
Dowanhill,S02001957,2016,281.87,Greater Glasgow and Clyde
Kelvinside & Jordanhill,S02001958,2016,310.68,Greater Glasgow and Clyde
Broomhill,S02001959,2016,694.76,Greater Glasgow and Clyde
Victoria Park,S02001960,2016,488.93,Greater Glasgow and Clyde
Whiteinch,S02001961,2016,2153.33,Greater Glasgow and Clyde
Scotstoun North & East,S02001962,2016,897.41,Greater Glasgow and Clyde
Scotstoun South & West,S02001963,2016,1371.82,Greater Glasgow and Clyde
Yoker South,S02001964,2016,1258.52,Greater Glasgow and Clyde
Yoker North,S02001965,2016,964.47,Greater Glasgow and Clyde
Knightswood West,S02001966,2016,1894.66,Greater Glasgow and Clyde
Knightswood East,S02001967,2016,1076.54,Greater Glasgow and Clyde
Knightswood Park West,S02001968,2016,1556.58,Greater Glasgow and Clyde
Knightswood Park East,S02001969,2016,1186.52,Greater Glasgow and Clyde
Anniesland East,S02001970,2016,858.29,Greater Glasgow and Clyde
Anniesland West,S02001971,2016,656.1,Greater Glasgow and Clyde
Blairdardie East,S02001972,2016,1373.14,Greater Glasgow and Clyde
Blairdardie West,S02001973,2016,981.85,Greater Glasgow and Clyde
Drumchapel South,S02001974,2016,2177.35,Greater Glasgow and Clyde
Drumchapel North,S02001975,2016,1900.16,Greater Glasgow and Clyde
Drumry East,S02001976,2016,2757.61,Greater Glasgow and Clyde
Drumry West,S02001977,2016,1786.87,Greater Glasgow and Clyde
Lochaber West,S02001978,2016,518.77,Highland
Fort William North,S02001979,2016,766.87,Highland
Fort William South,S02001980,2016,1462.43,Highland
Lochaber East & North,S02001981,2016,338.17,Highland
Badenoch & Strathspey South,S02001982,2016,534.19,Highland
Badenoch & Strathspey Central,S02001983,2016,285.69,Highland
Badenoch & Strathspey North,S02001984,2016,521.67,Highland
Nairn Rural,S02001985,2016,80.76,Highland
Nairn East,S02001986,2016,970.81,Highland
Nairn West,S02001987,2016,283.96,Highland
Inverness East Rural,S02001988,2016,345.63,Highland
Inverness Culloden & Balloch,S02001989,2016,263.38,Highland
Inverness Smithton,S02001990,2016,520.04,Highland
Inverness Westhill,S02001991,2016,319.5,Highland
Inverness Inshes,S02001992,2016,289.3,Highland
Inverness Slackbuie,S02001993,2016,186.05,Highland
Inverness Lochardil & Holm Mains,S02001994,2016,297.73,Highland
Inverness Drummond,S02001995,2016,788.37,Highland
Inverness Hilton,S02001996,2016,953.19,Highland
Inverness Drakies,S02001997,2016,114.73,Highland
"Inverness Central, Raigmore & Longman",S02001998,2016,1376.42,Highland
Inverness Crown & Haugh,S02001999,2016,514.11,Highland
Inverness Ballifeary & Dalneigh,S02002000,2016,1036.72,Highland
Inverness Muirtown,S02002001,2016,1206.12,Highland
Inverness Merkinch,S02002002,2016,2801.65,Highland
Inverness Scorguie,S02002003,2016,823.72,Highland
Inverness Kinmylies & South West,S02002004,2016,518.38,Highland
Inverness West Rural,S02002005,2016,192.89,Highland
Loch Ness,S02002006,2016,239.48,Highland
Lochalsh,S02002007,2016,494.32,Highland
Skye South,S02002008,2016,569.31,Highland
Skye North East,S02002009,2016,1049.35,Highland
Skye North West,S02002010,2016,281.97,Highland
Ross & Cromarty South West,S02002011,2016,280,Highland
Ross & Cromarty North West,S02002012,2016,251.97,Highland
Ross & Cromarty Central,S02002013,2016,329.65,Highland
Ross & Cromarty East,S02002014,2016,375.17,Highland
Muir of Ord,S02002015,2016,388.67,Highland
Conon,S02002016,2016,594.46,Highland
Dingwall,S02002017,2016,1321.61,Highland
Black Isle South,S02002018,2016,330.83,Highland
Black Isle North,S02002019,2016,288.59,Highland
Alness,S02002020,2016,671.52,Highland
Invergordon,S02002021,2016,566.22,Highland
Seaboard,S02002022,2016,353.26,Highland
Tain,S02002023,2016,679.23,Highland
Sutherland South,S02002024,2016,406.75,Highland
Sutherland East,S02002025,2016,594.66,Highland
Caithness South,S02002026,2016,507.49,Highland
Wick South,S02002027,2016,1519.84,Highland
Wick North,S02002028,2016,947.02,Highland
Caithness North East,S02002029,2016,431.21,Highland
Caithness North West,S02002030,2016,637.95,Highland
